उहाँको अनुहार पर्दाले ढाकिएको थियो।	Her face was covered with a veil.  
पर्दा खोलेपछि नयाँ दृश्य देखियो।	After opening the curtain, a new scene was visible.  
वर्षा भइरहेका बेला पर्दा बन्धा राख्नुपर्छ।	The curtain should be closed during rain.  
पर्दामा एक सुराख थियो जसबाट प्रकाश आयो।	There was a hole in the curtain through which light came.  
तपाईंले पर्दा सफा गर्नुपर्नेछ।	You will need to clean the curtain.  
पर्दा हटाएपछि त्यहाँ ठूलो रमाइलो दृश्य देखियो।	After removing the curtain, there was a grand view.  
संगीत सुरु गर्न पर्दा तानियो।	The curtain was pulled to begin the music.  
पर्दा उचाल्दा सबैको ध्यान सँगै केन्द्रित भयो।	When the curtain was raised, everyone’s attention was focused.  
पर्दाले मेरो आँखाको दर्शन रोक्यो।	The veil blocked my view.  
घरको भित्री भागलाई सजाउन पर्दा राखिएको थियो।	The curtain was placed to decorate the interior of the house.  
पर्दा सफा गरेर घरको रूप फेरियो।	Cleaning the curtain changed the look of the house.  
पर्दा बन्छ, अब गाना सुरु गर्नुहोस्।	The curtain rises, now begin the song.  
पर्दामा लुकेको रहस्य खुल्दै गएको छ।	The secret hidden behind the veil is gradually being revealed.  
बाहिरी ध्वनिहरू पर्दाले अवरुद्ध गरे।	The curtain blocked the outside noises.  
पर्दा खिचेर सबैले कलाकारलाई देखे।	They all saw the artist when the curtain was pulled back.  
उहाँको मुखमा पर्दा थियो जसले उसको चुपचाप भावनालाई लुकायो।	There was a veil on his face that hid his silent emotions.  
सुरक्षित रहने लागि पर्दा बनाइएको छ।	The curtain is made for protection.  
पर्दामा धुँवाले घरलाई भर्न सक्ने क्षमता थियो।	The curtain could fill the house with smoke.  
पर्दा उठाएपछि त्यहाँ डोको आकारको फूल देखियो।	After lifting the curtain, a basket-shaped flower was visible.  
विवाहको क्रममा पर्दा लगाइएको थियो।	A veil was used during the wedding.  
तपाईंको पर्दा पुरानो भएको कारण यसलाई बदल्नुहोस्।	Change your old curtain as it’s worn out.  
मैले पर्दा काटेर नयाँ डिजाइन बनाएको छु।	I cut the curtain to make a new design.  
पर्दामा लुकेको रातो रङले सबैलाई आकर्षित गर्‍यो।	The hidden red color in the veil attracted everyone.  
तपाईंले पर्दा खोल्दा केवल अन्धकार देख्नुहुन्छ।	When you open the curtain, you only see darkness.  
घरको कोठामा पर्दा झुन्डिएको थियो।	A curtain was hanging in the room of the house.  
संगीत कन्सर्टको लागि पर्दा खसाल्नुपर्‍यो।	The curtain had to be dropped for the music concert.  
पर्दा उठाउन मात्र आवश्यक छैन, सही प्रकारको पर्दा पनि महत्त्वपूर्ण छ।	It’s not just necessary to raise the curtain, the type of curtain is also important.  
गायिकाले पर्दा हटाएर आफ्नो प्रस्तुति सुरु गरिन्।	The singer removed the veil and started her performance.  
तिमीले पर्दा छोडेर बाहिरको दृश्य देख्न सक्छौ।	You can see the outside view by removing the curtain.  
पर्दा हटाएर उनीहरूले दृश्य देखाउन सुरु गरे।	They started showing the view after pulling the curtain.  
उनीहरूले पर्दा हटाउँदा सबैको मन थाम्न नसक्ने अवस्था भयो।	When they removed the curtain, everyone was in an uncontrollable state of excitement.  
पर्दा झरिरहेको थियो जसले गर्दा हावा भित्र जान थाल्यो।	The curtain was falling, causing the wind to come in.  
तपाईंलाई पर्दा उठाएर कमरेको पर्सpective देखाउन पर्नेछ।	You need to raise the curtain to show the room's perspective.  
घरको भित्तामा पर्दा लगाउने तयारी गरियो।	Preparations were made to hang a curtain on the wall of the house.  
नयाँ पर्दा ल्याउनु अघि पुरानो पर्दा हटाउनु पर्छ।	The old curtain must be removed before bringing the new one.  
पर्दा तान्नु पर्नेछ भनेपछि सबै चुपचाप बसे।	Everyone sat quietly when it was said that the curtain had to be pulled.  
उहाँले पर्दा फड्काएर तपाईंको ध्यान आकर्षित गर्‍यो।	He caught your attention by swinging the curtain.  
गायकले संगीत बजाउनुअघि पर्दा उचाल्नुभयो।	The singer raised the curtain before playing the music.  
पर्दा तान्न नदिई हामी बाहिर गए।	We went outside without pulling the curtain.  
वहाँ पर्दा झुकेको थियो जसले घरलाई घना अन्धकारमा परिणत गर्‍यो।	There was a curtain hanging that turned the house into thick darkness.  
तपाईंले पर्दा तोड्नुभयो भने यो नयाँ शैलीका लागि हो।	If you tear the curtain, it is for the new style.  
उनीहरूले पर्दा पार्दै त्यहाँ रहेका सबै वस्तुहरूको हेरचाह गर्न थाले।	They started taking care of all the objects as they pulled the curtain.  
पर्दा हटाउने क्रममा रंगीन गहना देख्न सकिन्छ।	You can see colorful jewelry while removing the curtain.  
तपाईंले पर्दा खोल्नुभन्दा अघि त्यो ठाउँमा कुनै वस्तु राख्नु हुँदैन।	No object should be placed in that space before opening the curtain.  
पर्दा हटाउन गाह्रो भए तापनि सबैले त्यो प्रयास गरे।	Though it was difficult to remove the curtain, everyone tried.  
चुनौतीपूर्ण परिक्षामा पर्दा पार्नका लागि आवश्यक तयारीहरू आवश्यक छन्।	For passing the challenging exam, necessary preparations for completing the 'parnu' (happening) process were made.  
यस वस्तुको दर धेरै महँगो छ।	The rate of this item is very expensive.  
मैले दरको हिसाब गर्दा म धेरै चकित भएँ।	I was surprised when I calculated the cost.  
दरको बृद्धि भएपछि, सबैले चिन्ता व्यक्त गरे।	After the rate increased, everyone expressed concern.  
पैसा नभएको कारण मैले दर तिर्न सकिन।	Because I had no money, I couldn’t pay the cost.  
तपाईंको पसलमा के दर लागू भएको छ?	What rate has been applied at your shop?  
आफ्नो सेवाको दर बढाउनु पर्ने कुरा हो।	It is necessary to raise the rate of your service.  
तपाईंको होटलको दर थोरै बढेको छ।	The rate of your hotel has increased slightly.  
पछिल्लो समय पेट्रोलको दर बढेको छ।	Recently, the rate of petrol has increased.  
तपाईंलाई दरमा छुट मिल्छ भने कृपया मलाई जानकारी दिनुहोस्।	If you get a discount on the rate, please inform me.  
दरको बारेमा सोध्दा त्यो दुकानले केही जवाफ दिएन।	When asked about the rate, the shop didn’t provide any answer.  
तेजरीको दर भनेको त्यो विशेष पकवान हो जुन तीजअघि बनाईन्छ।	The special food called Tejari is made before Teej.  
तिजको व्रतको लागि दर बनाउँदा हामी सबै मिलेर तयारी गर्छौं।	We all prepare together when making Dar for the Teej fast.  
यस वर्षको तीजमा दरको परिकारहरू निकै स्वादिष्ट थिए।	The Dar dishes for this year’s Teej were very delicious.  
मैले दर पकवान बनाउन कति समय लागेको थियो भन्ने थाहा पाएन।	I didn’t realize how long it took to make Dar dishes.  
दर खाने परम्परा हाम्रो संस्कृति र परंपराको हिस्सा हो।	Eating Dar is part of our culture and tradition.  
आजको तीजका लागि मैले दर तयार गरें।	I prepared Dar for today’s Teej.  
तिजको रातमा दर खाने र पूजा गर्न सँगै मनाइन्छ।	People eat Dar and worship together on Teej night.  
दरको स्वादले त्यो दिनको माहौललाई अझ रमाइलो बनाइदिएको थियो।	The taste of Dar made the atmosphere of that day even more enjoyable.  
तिजको तयारी गर्दा हामी सबैले विशेष दर बनायौं।	When preparing for Teej, we all made special Dar.  
त्यो दिन सबै परिवारका सदस्यले दर खाएर पूजा गरे।	On that day, all family members ate Dar and offered prayers.  
दर र तीजको समय हाम्रो पारिवारिक उत्सवको एक महत्वपूर्ण हिस्सा हो।	Dar and Teej time are an important part of our family celebration.  
दर बनाएर त्यो उत्सवलाई अझ मिठो बनाएको छ।	Making Dar has made the celebration even sweeter.  
पारंपरिक दर पकवान र तीजका अन्नहरूको महत्व अनमोल छ।	The importance of traditional Dar dishes and Teej foods is invaluable.  
तिजमा विशेष दर बनाएर, हामी परंपरागत मान्यताहरूको पालना गर्दैछौं।	By making special Dar on Teej, we are following traditional beliefs.  
सस्तो दरमा राम्रो सेवा प्राप्त गर्नको लागि सबैले यहाँ जान्छन्।	Everyone goes here to get good service at a reasonable rate.  
वृद्धि भएको दरले धेरै ग्राहकलाई प्रभावित पारेको छ।	The increased rate has affected many customers.  
तिजको दौरान दर तयारी र त्यसको वितरण एक सांस्कृतिक गतिविधि हो।	During Teej, preparing and distributing Dar is a cultural activity.  
दर परिकारका साथै रमाइलो गीत र नृत्य पनि हुन्छ।	Along with Dar dishes, there is also fun singing and dancing.  
पेट्रोलको दर दिन प्रतिदिन बढिरहेको छ।	The rate of petrol is increasing day by day.  
उसको कपालमा टिका लगाइएको थियो।	A tika was applied to her forehead.  
मालेले टीका लाएर आशीर्वाद प्राप्त गर्‍यो।	He received blessings after putting tika on his forehead.  
टीका लगाउँदा शान्ति र समृद्धिको आशीर्वाद प्राप्त हुन्छ।	When tika is applied, one receives blessings for peace and prosperity.  
तिजको टिका विशेष रूपमा रङ्गीन र सजिलो हुन्छ।	The tika of Tihar is especially colorful and decorative.  
उहाँले मलाई टीका लगाएर मेरो सफलता को कामना गरे।	She applied tika and wished for my success.  
डाँफेको टिका बिना हाम्रो पर्व अपूर्ण हुन्छ।	Without tika, our festival feels incomplete.  
हरेक वर्षको दशैंमा टीका र जमरा लगाइन्छ।	Tika and jamara are applied every year during Dashain.  
टीकाले बिदामा शक्ति र संरक्षणको प्रतीक हो।	The tika symbolizes strength and protection during the festival.  
दशैंको १० औं दिन टीका लगाएर परिवारको आशीर्वाद लिने परम्परा छ।	On the 10th day of Dashain, it is a tradition to receive blessings from family by applying tika.  
गाउँका प्रत्येक सदस्यले दशैंको टीका पाएका थिए।	Every member of the village received tika during Dashain.  
टीका लगाउने परम्पराले नेपाली संस्कृति र परंपरा झल्काउँछ।	The tradition of applying tika reflects Nepali culture and tradition.  
आजको दशैंमा मैले परिवारसँग टीका लगाएर आशीर्वाद लिइ।	Today, during Dashain, I applied tika with my family and received blessings.  
तपाईंको टीका र जमरा राम्रोसँग लगाइएको छ।	Your tika and jamara are applied perfectly.  
दशैंको १० औं दिन घरमा टीका र पूजा हुन्छ।	On the 10th day of Dashain, there is tika and worship at home.  
तपाईंलाई टीका लगाएपछि धन र समृद्धि आउनेछ।	After applying tika, wealth and prosperity will follow.  
धेरै ठाउँमा दशैंको टीका पर्व र आनन्दसँग मनाइन्छ।	In many places, the Dashain tika festival is celebrated with joy and enthusiasm.  
टीका ग्रहण गर्नु नेपाली समाजमा आदर र सम्मानको प्रतीक हो।	Receiving tika is a symbol of respect and honor in Nepali society.  
दशैंको टीका दिने बेलामा सबैको मन प्रफुल्लित हुन्छ।	Everyone's heart is filled with joy when giving tika during Dashain.  
टिका र जमरा लगाएर हामीले बडो श्रद्धा र प्रेमका साथ पूजा गर्‍यौं।	After applying tika and jamara, we performed the worship with great respect and love.  
दशैंको टीकाले हाम्रो सम्बन्धलाई अझ सुदृढ बनाउँछ।	The Dashain tika strengthens our relationships.  
दशैंको १० औं दिन हामी घरका सबै सदस्यलाई टीका लगाएर आशीर्वाद दिन्छौं।	On the 10th day of Dashain, we apply tika and give blessings to all family members.  
आजको दिनमा टीका लगाउनु भनेको हाम्रो संस्कृति र परंपरामा विश्वास राख्नु हो।	Applying tika today means having faith in our culture and traditions.  
दशैंको १० औं दिनका लागि विशेष टीका तयारी गरिएको छ।	Special tika preparations have been made for the 10th day of Dashain.  
टीका लगाउँदा तपाईंको मनको शुद्धता र चितको शान्ति मिल्छ।	When tika is applied, peace of mind and purity of heart is achieved.  
टीका तथा जमरा लगाउने परम्परा हाम्रो परिवारको गौरव हो।	The tradition of applying tika and jamara is a pride of our family.  
दशैंको टीका तयारी गर्दै हामीले घरको साज सजावट गरेका थियौं।	While preparing for Dashain tika, we decorated the house.  
रंगीन टीका र फूलहरू हाम्रो खुशीको प्रतीक हुन्।	Colorful tika and flowers are symbols of our happiness.  
दशैंको टीका ग्रहण गर्ने मौका पाउँदा हामीलाई आशीर्वाद प्राप्त भयो।	By receiving Dashain tika, we received blessings.  
परिवारका सबै सदस्यलाई दशैंको १० औं दिन टीका लगाएर आशीर्वाद दिनुहोस्।	Apply tika and give blessings to all family members on the 10th day of Dashain.  
टीका लगाउनाले हामीलाई बडो शक्ति र सुरक्षा मिल्छ।	Applying tika gives us strength and protection.  
तपाईंको टीका परम्परागत रूपमा कसरी गरिएको छ?	How has your tika been traditionally applied?  
धेरैलाई टीका लगाउन निकै महत्त्वपूर्ण र समृद्धिको प्रतीक मानिन्छ।	Many people consider applying tika as an important symbol of prosperity.  
आजको टीका लगाउने कार्यक्रम हाम्रो समाजमा एकता र प्रेमको संकेत हो।	The tika ceremony today is a sign of unity and love in our society.  
दशैंको १० औं दिन टीका मात्र होइन, परिवारको सँगै मिलेर मनाइन्छ।	On the 10th day of Dashain, tika is not the only thing, it is celebrated together with the family.  
टीका र जमरा लगाएर घरका सबै सदस्यले राम्रो स्वास्थ्यको कामना गरे।	After applying tika and jamara, all family members prayed for good health.  
आजको टीका मिलाउने समय हाम्रो परिवारका लागि ठूलो विशेषता हो।	Today’s tika ceremony is a significant moment for our family.  
दशैंको १० औं दिन परिवारको साथ टीका लगाएपछि हामीले पूजा गर्यौं।	After applying tika with family on the 10th day of Dashain, we performed worship.  
टीका र जमरा लगाउनु एक पारंपरिक कार्य हो जुन दशैंको १० औं दिन गरिएको छ।	Applying tika and jamara is a traditional act performed on the 10th day of Dashain.  
दशैंको टीका र जमरा ग्रहण गर्दा सधैं सकारात्मक ऊर्जा मिल्छ।	Receiving Dashain tika and jamara always brings positive energy.  
घरको सबै सदस्यले टीका लगाएर आफ्नो आशीर्वाद साझा गरे।	All family members shared their blessings after applying tika.  
आजको पत्रमा सरकारको नयाँ नीति बारे लेख छ।	There is an article about the government's new policy in today’s newspaper.  
पत्रको पहिलो पानामा ताजा समाचार प्रकाशित गरिएको छ।	The latest news is published on the first page of the newspaper.  
कृपया पत्रको अर्को पानामा रहेको जानकारी पढ्नुहोस्।	Please read the information on the next page of the newspaper.  
तपाईंको पत्रको समाचारलाई मैले ध्यानपूर्वक पढें।	I carefully read the news from your newspaper.  
उसले पत्रलाई ध्यानपूर्वक हेरिराख्यो।	He was attentively looking at the newspaper.  
पत्रको एक पाना फालिएको छ।	One page of the newspaper is torn.  
मैले पत्रको बीचको पानामा समाचार खोजें।	I searched for the news in the middle page of the newspaper.  
यो पत्रको एउटा पाना खिच्न सक्छ।	You can tear one page from this newspaper.  
परीक्षणको लागि एक पत्रको पात ल्याउनुभयो भने धन्यवाद।	Thank you for bringing a leaf from the tree for the experiment.  
पानीको लागि केही पत्रहरू जम्मा गर्न आवश्यक छ।	Some leaves need to be collected for water.  
रातको समयमै पत्रको रङ परिवर्तन हुन्छ।	The color of the leaf changes during the nighttime.  
हरेक पत्रको आकार र रंग फरक-फरक हुन्छ।	Each leaf has a different shape and color.  
उसको किताबमा पत्रको हेडिंगको बारेमा लेखिएको छ।	The heading of the leaf is written in his book.  
सजावटको लागि पत्रको जस्तै आकारको कागज प्रयोग गरिन्छ।	Leaf-shaped paper is used for decoration.  
पत्रको सतहलाई सफा राख्नु महत्त्वपूर्ण छ।	It is important to keep the surface of the layer clean.  
कोटिंग गर्ने बेला पत्रको राम्रो सेयर प्रयोग गर्नुहोस्।	Use a good layer when coating the paper.  
तपाईंको कागजको पत्रमा केही गडबडी छ।	There is some flaw in the layer of your paper.  
पत्रको पछाडिको परत जाँच गर्नुहोस्।	Check the back layer of the paper.  
पत्रको पर्खालको सतहलाई मेटाउनको लागि चिसो पानी प्रयोग गर्नुहोस्।	Use cold water to smooth the surface of the layer.  
पत्रका पातहरूको बीचमा केही रोपिएका छन्।	Some plants are planted between the leaves of the paper.  
उसको किताबमा पत्रको बुनाइको बारेमा लेखिएको छ।	His book contains information about the weaving of paper layers.  
पत्रको माथिल्लो परत नर्मल गरिएको छ।	The top layer of the paper has been softened.  
पत्रले पत्तिहरूको संरचना र रङसँग मेल खाइरहेको छ।	The paper layer matches the structure and color of the leaves.  
पत्रको नयाँ संस्करण बजारमा आएको छ।	A new edition of the newspaper has been released in the market.  
तपाईंको पत्रको द्रुत पुन: प्रक्षेपण गर्दै छु।	I’m quickly reprinting your newspaper edition.  
पत्रको कोटिंगले यसलाई दीर्घकालिक बनाउँछ।	The coating on the paper makes it long-lasting.  
यस पत्रको छायांकन फरक ढंगले गरिएको छ।	The shading of the layer on this paper is done differently.  
पत्रको दुई पानाहरू जोडिएका छन्।	The two pages of the paper are joined together.  
पत्रको विशेषांक आज छापिएको छ।	A special edition of the newspaper was printed today.  
आजको पत्रमा मौसमको समाचार दिइएको छ।	Todays’ newspaper includes news about the weather.  
पत्रका पानाहरू सबै गडबडी बिना छन्।	All the pages of the newspaper are intact without any errors.  
कृपया पत्रको अर्को पानामा लेखिएको समाचारलाई ध्यान दिनुहोस्।	Please pay attention to the article written on the next page of the newspaper.  
मैले पत्रको ठूलो विज्ञापनमा ध्यान केन्द्रित गरें।	I focused on the large advertisement in the newspaper.  
आजको पत्रको अर्को पानामा मनोरञ्जनको समाचार छ।	Todays’ newspaper has entertainment news on the other page.  
पत्रको बाहिरी पृष्ठमा शहरको नयाँ योजना छ।	On the outer page of the newspaper, there’s news about the new city plan.  
पानी परेपछि पत्रका पातहरू गिला भए।	After the rain, the leaves of the tree became wet.  
उनले पत्रको पातलाई तोड्न थालिन्।	She started to break the leaf of the tree.  
तपाईंको पत्रका पातहरूको रङ अझ प्रखर भएका छन्।	The color of your tree's leaves has become even more vibrant.  
हामीले पत्रका पातहरू सङ्कलन गर्यौं।	We collected leaves from the tree.  
पत्रका पातहरू टुक्रिएर गइन्।	The leaves of the tree fell apart.  
पत्रको परतसँगसँगै रंग पनि परिवर्तन भएको छ।	The color has also changed along with the layer of paper.  
कोटिंगको लागि पत्रको तल्लो भाग प्रयोग गरिएको थियो।	The lower part of the paper was used for coating.  
पत्रको पातलाई झिकेर पुस्तकको बीचमा राख्नुहोस्।	Remove the leaf and place it in the middle of the book.  
पत्रका पातहरू साना र नाजुक छन्।	The leaves are small and delicate.  
पत्रका पातहरूको आकार चौडाइमा फरक-फरक हुन्छ।	The size of the leaves differs in width.  
तपाईंको पत्रको कोटिंग गर्दा रङ थप्न महत्त्वपूर्ण हुन्छ।	It is important to add color while coating your paper.  
पत्रको पातका छायाहरू बृहत र गहिरा छन्।	The shadows of the tree leaves are broad and deep.  
पत्रको कोटिंग गर्ने क्रममा सतहलाई सँगै मिलाउनुहोस्।	When coating the paper, make sure to align the surface properly.  
पत्रका पातहरू गमको रूपमा प्रयोग गर्न सकिन्छ।	Leaves can be used as a form of gum.  
उसको पत्रको पृष्ठमा केही तस्वीरहरू छन्।	There are some pictures on the page of his newspaper.  
पत्रको परत गहिरो र मोल्ड गरिएको छ।	The layer of paper is deep and molded.  
पत्रका पातहरूको जस्तो आकारको कागज बनाइएको छ।	The paper is made in the shape of leaves.  
कृषकले पत्रका पातहरूको प्रयोग गरि तातो गर्मीको सामना गरेका छन्।	The farmer used the leaves of the tree to face the hot summer.  
पत्रको पृष्ठमा महत्त्वपूर्ण जानकारी लेखिएको छ।	The important information is written on the page of the newspaper.  
पत्रका पातहरू झर्ने समय नजिक आइपुगेको छ।	The time for the leaves to fall is approaching.  
पत्रका पातहरू प्रत्येक वर्षको जस्तो सँगै झर्छ।	Leaves fall together like every year.  
आजको पत्रका पानामा विश्व शान्तिको बारेमा लेखिएको छ।	The pages of today’s newspaper include articles about world peace.  
पत्रका पातहरू राम्रोसँग तालिका लगाइएको छन्।	The leaves are well arranged in the tree.  
पत्रको पृष्ठ तलबाट काटिएको छ।	The page of the paper has been cut from the bottom.  
पत्रका पातहरू जाडोमा झर्ने तयारी गर्दैछन्।	The leaves are getting ready to fall in winter.  
पत्रको पृष्ठमा एक ठूलो फोटो छापिएको छ।	A large photo is printed on the page of the newspaper.  
पत्रका पातहरू राम्ररी प्रकट भएको छ।	The leaves have appeared very well.  
पत्रका पातहरू सफा र स्वस्थ देखिन्छन्।	The leaves appear clean and healthy.  
उसले आफ्नो पत्रको पृष्ठ सजावटका लागि रंगीन कागज प्रयोग गर्‍यो।	He used colored paper to decorate his page of the newspaper.  
पत्रको परतमा एउटा सानो दाग छ।	There is a small stain on the layer of the paper.  
पत्रको पत्तिका कागजबाट नयाँ किताब बनाइएको छ।	A new book is made from the paper of leaves.  
समाचार पत्रको पृष्ठलाई ध्यानपूर्वक पढ्नुहोस्।	Read the page of the newspaper carefully.  
पत्रको एउटा पृष्ठमा प्रत्येक खबरको शिर्षक छ।	Each article's headline is on a page of the newspaper.  
तपाईंको पत्रका पानामा धेरै अन्तरवार्ताहरू छ।	There are many interviews on the pages of your newspaper.  
पत्रका पातहरू रातको समयमा पखालिन्छन्।	The leaves are washed during the night.  
पत्रका पातहरूको रंग अहिले बदलिन थालेको छ।	The color of the leaves has started changing now.  
पानीको कारण पत्रका पातहरू चिप्लिएका छन्।	The leaves have become slippery because of the rain.  
पत्रको पृष्ठमा एउटा समाचार लेखिएको छ।	There is a news article written on the page of the newspaper.  
पत्रका पातहरूले धरतीको रङ बदलिदिएका छन्।	The leaves have changed the color of the earth.  
पत्रको माथिल्लो पृष्ठमा बजारको समाचार छ।	The market news is on the top page of the newspaper.  
पत्रका पातहरू चाँडै पालिने छन्।	The leaves are going to bloom soon.  
पत्रको पृष्ठमा एउटा कालो र सेतो तस्वीर छ।	There is a black-and-white photo on the page of the paper.  
पत्रको कोटिंगले यो पाना चमकदार बनाएको छ।	The coating on the paper has made the page shiny.  
आजको पत्रमा विज्ञानको समाचार छ।	Todays’ newspaper has science news.  
पत्रका पातहरू सुकेको अवस्था छन्।	The leaves are in a dried state.  
समाचार पत्रको पृष्ठमा नगरपालिकाको योजना प्रकाशित गरिएको छ।	The municipal plan is published on the page of the newspaper.  
पत्रका पातहरू मौसम अनुसार बदलिन्छन्।	The leaves change according to the seasons.  
तपाईंको पत्रमा आवश्यक समाचार पूर्ण रूपमा दिइएको छ।	All the necessary news is fully provided in your newspaper.  
पानीको कारण पत्रका पातहरू बिग्रेका छन्।	The leaves have been damaged due to the rain.  
उसले रंगीन पुतलीलाई फूलमाथि बसेको देख्यो।	He saw a colorful butterfly sitting on the flower.  
पुतलीको पंखमा विभिन्न रंगहरू छन्।	The butterfly's wings have various colors.  
पुतलीले फूलबाट म nectar चुस्दैछ।	The butterfly is sucking nectar from the flower.  
मैले पुतलीलाई एक बगैचामा उडिरहेको देखे।	I saw the butterfly flying in the garden.  
पुतलीको आकार सानो र हल्का हुन्छ।	The butterfly's size is small and light.  
तपाईंको आँखा भित्रको पुतली सिधा देखिन्छ।	The pupil inside your eye looks straight.  
पुतलीको आकार र रंगले आँखाको ध्यान आकर्षित गर्छ।	The shape and color of the pupil attract attention to the eye.  
उसको आँखामा पुतलीको आकारको परिवर्तन आएको छ।	There has been a change in the shape of the pupil in his eye.  
तपाईंको पुतलीले प्रकाशको स्तरको आधारमा संकुचित हुन्छ।	The pupil of your eye contracts depending on the level of light.  
पुतलीको आकारको माथि न्यूनतम र अधिकतम सीमा हुन्छ।	The pupil’s size has both a minimum and maximum limit.  
पुतलीको तीव्रता देखाउने खेलको साथ सस्तो खेलौना लियो।	He took a cheap toy with the intensity of the pupil showing in the game.  
मैले पुतलीको आकारको खेलौना किनें।	I bought a toy shaped like a butterfly.  
पुतलीको रंगीन पंखले बच्चालाई आकर्षित गरेको थियो।	The colorful wings of the toy butterfly attracted the child.  
त्यो पुतलीको खेलौना बच्चाले मन परायो।	The child loved that butterfly-shaped toy.  
मलाई त्यो पुतलीको छोटो आकारको खेलौना धेरै मन पर्यो।	I really liked that small butterfly toy.  
उसको पुतलीको आकारको खेलौना बच्चाले राम्रोसँग खेलिरहेको थियो।	The child was playing well with his butterfly-shaped toy.  
पुतलीको खेलौना बिस्तारै चाल लिन्छ।	The butterfly toy moves slowly.  
उनीले पुतलीको खेलौना उड्न थालेको देखे।	She saw the butterfly toy start flying.  
बच्चाले पुतलीको रंगीन खेलौना रमाइलो गर्दै खेले।	The child played joyfully with the colorful butterfly toy.  
पुतलीको झिलिमिली पंखहरूले यसलाई चमत्कारी जस्तो देखाउँछ।	The shimmering wings of the butterfly toy make it look magical.  
पुतलीको आकारको खेलौना फुलाउने प्रक्रिया सुरु गर।	Start the process of inflating the butterfly toy.  
तिमीले पुतलीको खेलौना ओछ्याएर राम्ररी खेल्न सक्नुहुन्छ।	You can play with the butterfly toy properly by laying it out.  
सपना देख्दा, पुतलीको आकारको खेलौना बच्चाको आँखा अगाडि नाचिरहेको थियो।	In the dream, a butterfly-shaped toy was dancing in front of the child’s eyes.  
पुतलीको पंखहरू एकदम हल्का र रंगीन छन्।	The wings of the butterfly are very light and colorful.  
उनको आँखाको पुतलीलाई हेरेर मैले सोचे कि उनी थाकेका छन्।	Looking at her pupil, I thought she was tired.  
उसको आँखा थोरै पुतलीको आकारको कारण बढ्न थाले।	Her eyes started to grow a little due to the size of the pupil.  
बच्चाले पुतलीको खेलौना माथि ल्याउँदै ठूलो हाँसो गरेको थियो।	The child laughed loudly while lifting up the butterfly toy.  
पुतलीको पंखमा अनौंठो डिझाइन छ।	The butterfly's wings have a unique design.  
अर्को पुतलीको पंखको रंग भन्नेको अनौठो छ।	The color of the other butterfly's wings is quite strange.  
बच्चाले पुतलीको खेलौना ओठबाट किचेको थियो।	The child was chewing on the butterfly toy with his lips.  
सपना देख्दा पुतलीको आकारको खेलौना हावा ले उडाउँथ्यो।	In the dream, the butterfly-shaped toy was blown by the wind.  
पुतलीको आकारको खेलौना उसको कोठामा सजाइएको छ।	The butterfly toy is decorated in his room.  
बच्चाले पुतलीको रंगीन पंखलाई क्याच गर्दै हर्षित भयो।	The child was excited as he caught the colorful wings of the butterfly toy.  
तिमीले पुतलीको आकारको खेलौना राम्रोसँग भरेर खेल्न सक्नुहुन्छ।	You can play well with the inflated butterfly-shaped toy.  
पुतलीका पंखका हलचलले बच्चालाई हर्षित बनाएको थियो।	The fluttering of the butterfly's wings made the child happy.  
पुतलीको रंगीन पंख देखेर बच्चाले चिच्याए।	The child screamed when he saw the colorful wings of the butterfly.  
पुतलीको आकारको खेलौना बच्चा सबैभन्दा मन पराउने खेल हो।	The butterfly toy is the most favorite game for the child.  
पुतलीको पंखहरू यस्तो गति मा फड्किन्छन् जसले उत्साही बनाउँछ।	The butterfly’s wings flap at a speed that excites everyone.  
बच्चाले पुतलीको आकारको खेलौना चट्याए।	The child chewed on the butterfly-shaped toy.  
पुतलीको रंगीन पंखहरूले उसलाई आकर्षित गर्‍यो।	The colorful wings of the butterfly attracted him.  
पुतलीको आकारको खेलौना गोडा साथ खेल्नको लागि बनाइएको थियो।	The butterfly-shaped toy was made to play with feet.  
पुतलीको पंखहरू रंगीचंगी र मनमोहक देखिन्छन्।	The butterfly’s wings look colorful and captivating.  
पुतलीको शरीरको आकार निकै सानो छ।	The body of the butterfly is very small.  
उसको आँखामा पुतलीको आकारको परिवर्तन आएको छ।	There has been a change in the shape of the pupil in his eye.  
पुतलीको आकारको खेलौना घरको आँगनमा राखिएको थियो।	The butterfly-shaped toy was kept in the house's courtyard.  
पुतलीको पंखहरूले कुनै बच्चालाई चकित पार्न सक्छ।	The butterfly’s wings can amaze any child.  
मैले पुतलीको पंखको रंगमा केही भिन्नता देखे।	I noticed some difference in the color of the butterfly’s wings.  
बच्चाले पुतलीको पंखको रंगको अनुरूप रंगीन खेलौना किन्यो।	The child bought a colorful toy matching the butterfly’s wing color.  
पुतलीको आकारको खेलौना कारखानामा निर्माण गरिएको हो।	The butterfly-shaped toy was manufactured in the factory.  
